query,label,type,file_path,score,snippet
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.8483,Algorithm analysis focuses on time and space complexity using Big-O notation. Ch
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8648,"## Section 9  Energy resources influence diplomacy, economics, and national secu"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8704,"## Section 8  Energy resources influence diplomacy, economics, and national secu"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8707,"## Section 7  Energy resources influence diplomacy, economics, and national secu"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8715,"## Section 10  Energy resources influence diplomacy, economics, and national sec"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8724,"## Section 14  Energy resources influence diplomacy, economics, and national sec"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.873,"## Section 17  Energy resources influence diplomacy, economics, and national sec"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8744,"## Section 23  Energy resources influence diplomacy, economics, and national sec"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8776,"## Section 2  Energy resources influence diplomacy, economics, and national secu"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8779,"## Section 4  Energy resources influence diplomacy, economics, and national secu"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.878,"## Section 1  Energy resources influence diplomacy, economics, and national secu"
why might an ai model produce unfair predictions,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8781,"## Section 16  Energy resources influence diplomacy, economics, and national sec"
why might an ai model produce unfair predictions,partial,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.8546,
why might an ai model produce unfair predictions,partial,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8736,
why might an ai model produce unfair predictions,partial,image,/home/ssrivastava/Downloads/test/dog.jpg,0.938,
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/04_web_security.md,0.6267,"Common vulnerabilities include SQL Injection, Cross-Site Scripting (XSS), and Cr"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/04_web_security.md,0.628,# Web Security Essentials  Web security focuses on protecting applications and u
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/04_web_security.md,0.7666,HTTPS encrypts communication between browsers and servers using TLS. Passwords s
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/04_web_security.md,0.7913,"Authentication verifies identity, while authorization determines permitted actio"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/03_ai_overview.md,0.7952,"Modern AI applications include recommendation systems, fraud detection, speech r"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/03_ai_overview.md,0.801,"Ethics is becoming increasingly important as AI adoption grows. Transparency, pr"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/04_web_security.md,0.8099,"Regular software updates, dependency scanning, logging, monitoring, and security"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/README.md,0.8441,### v1.1.0 - Added unauthenticated mode (no token required) - Added --token flag
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8477,"Reliability is achieved through redundancy, monitoring, automated backups, and d"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/README2.md,0.8545,"## Problem  Most of what we ""know"" is scattered across markdown notes, screensho"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/02_git_workflow.md,0.8571,"Branches isolate work, making experimentation safer. Once a feature is complete,"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/README.md,0.8656,## Features  * **Asynchronous Data Retrieval:** Utilizes `aiohttp` and `asyncio`
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/README.md,0.8691,"## Configuration  By default, GitInsight does not require a GitHub Personal Acce"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/03_ai_overview.md,0.8694,AI systems depend heavily on high-quality data. Poor or biased datasets can lead
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.8757,"Explorers use helmets, headlamps, ropes, and protective clothing to safely navig"
what happens if a website trusts user input too much,partial,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.8847,"Real-world architectures frequently combine load balancers, application servers,"
what happens if a website trusts user input too much,partial,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.8463,
what happens if a website trusts user input too much,partial,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8568,
what happens if a website trusts user input too much,partial,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9015,
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.3005,"UN agencies such as UNICEF, UNESCO, WHO, and UNHCR work in humanitarian relief, "
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4647,"## Topic 11  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4667,"## Topic 2  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4679,"## Topic 9  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4679,"## Topic 10  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4683,"## Topic 7  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.469,"## Topic 14  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4701,"## Topic 8  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4706,"## Topic 15  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4716,"## Topic 16  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.472,"## Topic 12  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4737,"## Topic 1  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4737,"## Topic 17  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4748,"## Topic 13  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4767,"## Topic 20  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4768,"## Topic 6  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4771,"## Topic 3  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4782,"## Topic 18  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4793,"## Topic 19  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4808,"## Topic 22  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4813,"## Topic 23  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4821,"## Topic 21  International organizations help states cooperate on trade, securit"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4831,"## Topic 4  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.4839,"## Topic 5  International organizations help states cooperate on trade, security"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.5348,"Initially created during the Cold War, NATO has expanded its focus to include cr"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.5506,"Current priorities include climate change, sustainable development, cyber threat"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.5543,"Member nations regularly conduct joint exercises, share intelligence, and coordi"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.5549,"The organization has helped coordinate disaster relief, health campaigns, and di"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.6139,# NATO  NATO is a military alliance established in 1949. Its core principle is c
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.6335,# The United Nations  The United Nations (UN) was founded in 1945 to promote pea
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.642,"Its major organs include the General Assembly, Security Council, International C"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.6592,"Supporters argue NATO has preserved European stability, while critics believe it"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/04_arctic_geopolitics.md,0.6769,"Arctic states cooperate on research, environmental protection, and maritime safe"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7207,"## Section 16  Energy resources influence diplomacy, economics, and national sec"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.723,"## Section 8  Energy resources influence diplomacy, economics, and national secu"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7271,"## Section 14  Energy resources influence diplomacy, economics, and national sec"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7274,"## Section 10  Energy resources influence diplomacy, economics, and national sec"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7278,"## Section 11  Energy resources influence diplomacy, economics, and national sec"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7281,"## Section 20  Energy resources influence diplomacy, economics, and national sec"
which international organization sends peacekeeping forces,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.7283,"## Section 18  Energy resources influence diplomacy, economics, and national sec"
which international organization sends peacekeeping forces,partial,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8678,
which international organization sends peacekeeping forces,partial,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.8723,
which international organization sends peacekeeping forces,partial,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9523,
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.4916,# NATO  NATO is a military alliance established in 1949. Its core principle is c
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.5895,"Supporters argue NATO has preserved European stability, while critics believe it"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.6006,"Initially created during the Cold War, NATO has expanded its focus to include cr"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/02_nato.md,0.6136,"Member nations regularly conduct joint exercises, share intelligence, and coordi"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.6943,"The organization has helped coordinate disaster relief, health campaigns, and di"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7052,"## Topic 2  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7075,"## Topic 7  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.708,"## Topic 11  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7104,"## Topic 20  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7119,"## Topic 6  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7126,"## Topic 9  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7128,"## Topic 21  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7135,"## Topic 10  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7136,"## Topic 13  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7142,"## Topic 19  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7143,"## Topic 8  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7147,"## Topic 1  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7154,"## Topic 17  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7154,"## Topic 14  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7164,"## Topic 22  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.717,"## Topic 12  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7176,"## Topic 5  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7178,"## Topic 15  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.719,"## Topic 23  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7204,"## Topic 4  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7206,"## Topic 3  International organizations help states cooperate on trade, security"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7212,"## Topic 16  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.7219,"## Topic 18  International organizations help states cooperate on trade, securit"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.751,"Its major organs include the General Assembly, Security Council, International C"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.7562,"UN agencies such as UNICEF, UNESCO, WHO, and UNHCR work in humanitarian relief, "
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.7613,"Countries such as India, Japan, Australia, the United States, China, and ASEAN m"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/01_united_nations.md,0.7833,"Current priorities include climate change, sustainable development, cyber threat"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8206,# Global Energy Geopolitics
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8228,"## Section 10  Energy resources influence diplomacy, economics, and national sec"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8245,"## Section 11  Energy resources influence diplomacy, economics, and national sec"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8255,"## Section 9  Energy resources influence diplomacy, economics, and national secu"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8258,"## Section 17  Energy resources influence diplomacy, economics, and national sec"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8258,"## Section 12  Energy resources influence diplomacy, economics, and national sec"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.8267,"## Section 7  Energy resources influence diplomacy, economics, and national secu"
if one member of a military alliance is attacked what happens,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.827,"## Section 19  Energy resources influence diplomacy, economics, and national sec"
if one member of a military alliance is attacked what happens,partial,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8562,
if one member of a military alliance is attacked what happens,partial,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.873,
if one member of a military alliance is attacked what happens,partial,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9169,
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.4602,"Countries such as India, Japan, Australia, the United States, China, and ASEAN m"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.5147,The region contains several critical sea lanes through which a significant porti
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.6339,# Indo-Pacific  The Indo-Pacific connects the Indian and Pacific Oceans and has 
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/04_arctic_geopolitics.md,0.6474,# Arctic Geopolitics  Climate change is making the Arctic increasingly accessibl
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.669,"## Topic 9  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.672,"## Topic 5  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6736,"## Topic 6  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6745,"## Topic 7  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6747,"## Topic 13  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6749,"## Topic 10  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6757,"## Topic 8  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6765,"## Topic 3  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6766,"## Topic 11  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6818,"## Topic 2  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6823,"## Topic 14  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6823,"## Topic 23  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6842,"## Topic 15  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6845,"## Topic 1  International organizations help states cooperate on trade, security"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6846,"## Topic 12  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/06_global_governance.md,0.6861,"## Topic 18  International organizations help states cooperate on trade, securit"
why do governments care about shipping routes in asia,partial,text,/home/ssrivastava/Downloads/test/05_global_energy_geopolitics.md,0.6867,"## Section 8  Energy resources influence diplomacy, economics, and national secu"
